1,太原市,1,电信、广播电视和卫星传输服务,16
1,太原市,2,软件和信息技术服务业,975
1,太原市,3,互联网和相关服务,72
1,太原市,4,其他金融业,81
1,太原市,5,专业技术服务业,427
1,太原市,6,研究和试验发展,42
1,太原市,7,科技推广和应用服务业,1385
1,太原市,8,生态保护和环境治理业,55
10,临汾市,1,电信、广播电视和卫星传输服务,10
10,临汾市,2,软件和信息技术服务业,51
10,临汾市,3,互联网和相关服务,11
10,临汾市,4,其他金融业,5
10,临汾市,5,专业技术服务业,88
10,临汾市,6,研究和试验发展,4
10,临汾市,7,科技推广和应用服务业,115
10,临汾市,8,生态保护和环境治理业,14
11,吕梁市,1,电信、广播电视和卫星传输服务,10
11,吕梁市,2,软件和信息技术服务业,40
11,吕梁市,3,互联网和相关服务,12
11,吕梁市,4,其他金融业,7
11,吕梁市,5,专业技术服务业,47
11,吕梁市,6,研究和试验发展,7
11,吕梁市,7,科技推广和应用服务业,76
11,吕梁市,8,生态保护和环境治理业,7
2,大同市,1,电信、广播电视和卫星传输服务,6
2,大同市,2,软件和信息技术服务业,38
2,大同市,3,互联网和相关服务,1
2,大同市,4,其他金融业,4
2,大同市,5,专业技术服务业,57
2,大同市,6,研究和试验发展,4
2,大同市,7,科技推广和应用服务业,67
2,大同市,8,生态保护和环境治理业,8
3,阳泉市,1,电信、广播电视和卫星传输服务,5
3,阳泉市,2,软件和信息技术服务业,24
3,阳泉市,3,互联网和相关服务,10
3,阳泉市,4,其他金融业,5
3,阳泉市,5,专业技术服务业,45
3,阳泉市,6,研究和试验发展,2
3,阳泉市,7,科技推广和应用服务业,61
3,阳泉市,8,生态保护和环境治理业,3
4,长治市,1,电信、广播电视和卫星传输服务,3
4,长治市,2,软件和信息技术服务业,94
4,长治市,3,互联网和相关服务,5
4,长治市,4,其他金融业,1
4,长治市,5,专业技术服务业,108
4,长治市,6,研究和试验发展,21
4,长治市,7,科技推广和应用服务业,113
4,长治市,8,生态保护和环境治理业,7
5,晋城市,1,电信、广播电视和卫星传输服务,3
5,晋城市,2,软件和信息技术服务业,43
5,晋城市,3,互联网和相关服务,16
5,晋城市,4,其他金融业,4
5,晋城市,5,专业技术服务业,70
5,晋城市,6,研究和试验发展,6
5,晋城市,7,科技推广和应用服务业,81
5,晋城市,8,生态保护和环境治理业,6
6,朔州市,1,电信、广播电视和卫星传输服务,5
6,朔州市,2,软件和信息技术服务业,28
6,朔州市,3,互联网和相关服务,5
6,朔州市,4,其他金融业,1
6,朔州市,5,专业技术服务业,26
6,朔州市,6,研究和试验发展,3
6,朔州市,7,科技推广和应用服务业,43
6,朔州市,8,生态保护和环境治理业,4
7,晋中市,1,电信、广播电视和卫星传输服务,8
7,晋中市,2,软件和信息技术服务业,109
7,晋中市,3,互联网和相关服务,14
7,晋中市,4,其他金融业,5
7,晋中市,5,专业技术服务业,77
7,晋中市,6,研究和试验发展,15
7,晋中市,7,科技推广和应用服务业,218
7,晋中市,8,生态保护和环境治理业,12
8,运城市,1,电信、广播电视和卫星传输服务,15
8,运城市,2,软件和信息技术服务业,93
8,运城市,3,互联网和相关服务,15
8,运城市,4,其他金融业,9
8,运城市,5,专业技术服务业,70
8,运城市,6,研究和试验发展,9
8,运城市,7,科技推广和应用服务业,207
8,运城市,8,生态保护和环境治理业,11
9,忻州市,1,电信、广播电视和卫星传输服务,6
9,忻州市,2,软件和信息技术服务业,24
9,忻州市,3,互联网和相关服务,10
9,忻州市,4,其他金融业,6
9,忻州市,5,专业技术服务业,54
9,忻州市,6,研究和试验发展,0
9,忻州市,7,科技推广和应用服务业,52
9,忻州市,8,生态保护和环境治理业,8
