1,太原市,1,电信、广播电视和卫星传输服务,22
1,太原市,2,软件和信息技术服务业,2223
1,太原市,3,互联网和相关服务,196
1,太原市,4,其他金融业,206
1,太原市,5,专业技术服务业,1107
1,太原市,6,研究和试验发展,97
1,太原市,7,科技推广和应用服务业,4473
1,太原市,8,生态保护和环境治理业,114
10,临汾市,1,电信、广播电视和卫星传输服务,14
10,临汾市,2,软件和信息技术服务业,173
10,临汾市,3,互联网和相关服务,40
10,临汾市,4,其他金融业,17
10,临汾市,5,专业技术服务业,175
10,临汾市,6,研究和试验发展,13
10,临汾市,7,科技推广和应用服务业,425
10,临汾市,8,生态保护和环境治理业,34
11,吕梁市,1,电信、广播电视和卫星传输服务,15
11,吕梁市,2,软件和信息技术服务业,126
11,吕梁市,3,互联网和相关服务,38
11,吕梁市,4,其他金融业,21
11,吕梁市,5,专业技术服务业,114
11,吕梁市,6,研究和试验发展,13
11,吕梁市,7,科技推广和应用服务业,267
11,吕梁市,8,生态保护和环境治理业,31
2,大同市,1,电信、广播电视和卫星传输服务,8
2,大同市,2,软件和信息技术服务业,136
2,大同市,3,互联网和相关服务,21
2,大同市,4,其他金融业,8
2,大同市,5,专业技术服务业,112
2,大同市,6,研究和试验发展,7
2,大同市,7,科技推广和应用服务业,311
2,大同市,8,生态保护和环境治理业,27
3,阳泉市,1,电信、广播电视和卫星传输服务,5
3,阳泉市,2,软件和信息技术服务业,67
3,阳泉市,3,互联网和相关服务,16
3,阳泉市,4,其他金融业,8
3,阳泉市,5,专业技术服务业,68
3,阳泉市,6,研究和试验发展,7
3,阳泉市,7,科技推广和应用服务业,183
3,阳泉市,8,生态保护和环境治理业,5
4,长治市,1,电信、广播电视和卫星传输服务,5
4,长治市,2,软件和信息技术服务业,231
4,长治市,3,互联网和相关服务,20
4,长治市,4,其他金融业,7
4,长治市,5,专业技术服务业,202
4,长治市,6,研究和试验发展,33
4,长治市,7,科技推广和应用服务业,433
4,长治市,8,生态保护和环境治理业,24
5,晋城市,1,电信、广播电视和卫星传输服务,4
5,晋城市,2,软件和信息技术服务业,118
5,晋城市,3,互联网和相关服务,33
5,晋城市,4,其他金融业,9
5,晋城市,5,专业技术服务业,160
5,晋城市,6,研究和试验发展,14
5,晋城市,7,科技推广和应用服务业,270
5,晋城市,8,生态保护和环境治理业,25
6,朔州市,1,电信、广播电视和卫星传输服务,7
6,朔州市,2,软件和信息技术服务业,93
6,朔州市,3,互联网和相关服务,17
6,朔州市,4,其他金融业,3
6,朔州市,5,专业技术服务业,55
6,朔州市,6,研究和试验发展,13
6,朔州市,7,科技推广和应用服务业,173
6,朔州市,8,生态保护和环境治理业,15
7,晋中市,1,电信、广播电视和卫星传输服务,10
7,晋中市,2,软件和信息技术服务业,212
7,晋中市,3,互联网和相关服务,37
7,晋中市,4,其他金融业,6
7,晋中市,5,专业技术服务业,170
7,晋中市,6,研究和试验发展,23
7,晋中市,7,科技推广和应用服务业,582
7,晋中市,8,生态保护和环境治理业,39
8,运城市,1,电信、广播电视和卫星传输服务,18
8,运城市,2,软件和信息技术服务业,345
8,运城市,3,互联网和相关服务,73
8,运城市,4,其他金融业,30
8,运城市,5,专业技术服务业,168
8,运城市,6,研究和试验发展,33
8,运城市,7,科技推广和应用服务业,924
8,运城市,8,生态保护和环境治理业,29
9,忻州市,1,电信、广播电视和卫星传输服务,8
9,忻州市,2,软件和信息技术服务业,88
9,忻州市,3,互联网和相关服务,23
9,忻州市,4,其他金融业,9
9,忻州市,5,专业技术服务业,97
9,忻州市,6,研究和试验发展,3
9,忻州市,7,科技推广和应用服务业,199
9,忻州市,8,生态保护和环境治理业,23
