1,太原市,1,电信、广播电视和卫星传输服务,52
1,太原市,2,软件和信息技术服务业,5925
1,太原市,3,互联网和相关服务,1596
1,太原市,4,其他金融业,348
1,太原市,5,专业技术服务业,4470
1,太原市,6,研究和试验发展,547
1,太原市,7,科技推广和应用服务业,15446
1,太原市,8,生态保护和环境治理业,254
10,临汾市,1,电信、广播电视和卫星传输服务,30
10,临汾市,2,软件和信息技术服务业,510
10,临汾市,3,互联网和相关服务,239
10,临汾市,4,其他金融业,30
10,临汾市,5,专业技术服务业,649
10,临汾市,6,研究和试验发展,65
10,临汾市,7,科技推广和应用服务业,1506
10,临汾市,8,生态保护和环境治理业,95
11,吕梁市,1,电信、广播电视和卫星传输服务,35
11,吕梁市,2,软件和信息技术服务业,322
11,吕梁市,3,互联网和相关服务,201
11,吕梁市,4,其他金融业,32
11,吕梁市,5,专业技术服务业,447
11,吕梁市,6,研究和试验发展,42
11,吕梁市,7,科技推广和应用服务业,703
11,吕梁市,8,生态保护和环境治理业,95
2,大同市,1,电信、广播电视和卫星传输服务,14
2,大同市,2,软件和信息技术服务业,443
2,大同市,3,互联网和相关服务,99
2,大同市,4,其他金融业,10
2,大同市,5,专业技术服务业,354
2,大同市,6,研究和试验发展,42
2,大同市,7,科技推广和应用服务业,1360
2,大同市,8,生态保护和环境治理业,76
3,阳泉市,1,电信、广播电视和卫星传输服务,8
3,阳泉市,2,软件和信息技术服务业,334
3,阳泉市,3,互联网和相关服务,108
3,阳泉市,4,其他金融业,16
3,阳泉市,5,专业技术服务业,190
3,阳泉市,6,研究和试验发展,39
3,阳泉市,7,科技推广和应用服务业,586
3,阳泉市,8,生态保护和环境治理业,32
4,长治市,1,电信、广播电视和卫星传输服务,8
4,长治市,2,软件和信息技术服务业,642
4,长治市,3,互联网和相关服务,121
4,长治市,4,其他金融业,16
4,长治市,5,专业技术服务业,641
4,长治市,6,研究和试验发展,114
4,长治市,7,科技推广和应用服务业,1900
4,长治市,8,生态保护和环境治理业,75
5,晋城市,1,电信、广播电视和卫星传输服务,7
5,晋城市,2,软件和信息技术服务业,373
5,晋城市,3,互联网和相关服务,157
5,晋城市,4,其他金融业,14
5,晋城市,5,专业技术服务业,640
5,晋城市,6,研究和试验发展,61
5,晋城市,7,科技推广和应用服务业,884
5,晋城市,8,生态保护和环境治理业,82
6,朔州市,1,电信、广播电视和卫星传输服务,11
6,朔州市,2,软件和信息技术服务业,259
6,朔州市,3,互联网和相关服务,60
6,朔州市,4,其他金融业,5
6,朔州市,5,专业技术服务业,219
6,朔州市,6,研究和试验发展,43
6,朔州市,7,科技推广和应用服务业,522
6,朔州市,8,生态保护和环境治理业,35
7,晋中市,1,电信、广播电视和卫星传输服务,25
7,晋中市,2,软件和信息技术服务业,531
7,晋中市,3,互联网和相关服务,177
7,晋中市,4,其他金融业,15
7,晋中市,5,专业技术服务业,507
7,晋中市,6,研究和试验发展,86
7,晋中市,7,科技推广和应用服务业,1745
7,晋中市,8,生态保护和环境治理业,94
8,运城市,1,电信、广播电视和卫星传输服务,33
8,运城市,2,软件和信息技术服务业,1151
8,运城市,3,互联网和相关服务,436
8,运城市,4,其他金融业,40
8,运城市,5,专业技术服务业,668
8,运城市,6,研究和试验发展,146
8,运城市,7,科技推广和应用服务业,3340
8,运城市,8,生态保护和环境治理业,85
9,忻州市,1,电信、广播电视和卫星传输服务,18
9,忻州市,2,软件和信息技术服务业,228
9,忻州市,3,互联网和相关服务,104
9,忻州市,4,其他金融业,12
9,忻州市,5,专业技术服务业,315
9,忻州市,6,研究和试验发展,33
9,忻州市,7,科技推广和应用服务业,629
9,忻州市,8,生态保护和环境治理业,87
