1,太原市,1,电信、广播电视和卫星传输服务,26
1,太原市,2,软件和信息技术服务业,2983
1,太原市,3,互联网和相关服务,294
1,太原市,4,其他金融业,263
1,太原市,5,专业技术服务业,1766
1,太原市,6,研究和试验发展,169
1,太原市,7,科技推广和应用服务业,6932
1,太原市,8,生态保护和环境治理业,148
10,临汾市,1,电信、广播电视和卫星传输服务,16
10,临汾市,2,软件和信息技术服务业,237
10,临汾市,3,互联网和相关服务,71
10,临汾市,4,其他金融业,24
10,临汾市,5,专业技术服务业,238
10,临汾市,6,研究和试验发展,17
10,临汾市,7,科技推广和应用服务业,678
10,临汾市,8,生态保护和环境治理业,40
11,吕梁市,1,电信、广播电视和卫星传输服务,17
11,吕梁市,2,软件和信息技术服务业,170
11,吕梁市,3,互联网和相关服务,65
11,吕梁市,4,其他金融业,26
11,吕梁市,5,专业技术服务业,148
11,吕梁市,6,研究和试验发展,18
11,吕梁市,7,科技推广和应用服务业,386
11,吕梁市,8,生态保护和环境治理业,39
2,大同市,1,电信、广播电视和卫星传输服务,9
2,大同市,2,软件和信息技术服务业,189
2,大同市,3,互联网和相关服务,24
2,大同市,4,其他金融业,9
2,大同市,5,专业技术服务业,153
2,大同市,6,研究和试验发展,12
2,大同市,7,科技推广和应用服务业,532
2,大同市,8,生态保护和环境治理业,34
3,阳泉市,1,电信、广播电视和卫星传输服务,5
3,阳泉市,2,软件和信息技术服务业,94
3,阳泉市,3,互联网和相关服务,20
3,阳泉市,4,其他金融业,13
3,阳泉市,5,专业技术服务业,91
3,阳泉市,6,研究和试验发展,12
3,阳泉市,7,科技推广和应用服务业,287
3,阳泉市,8,生态保护和环境治理业,7
4,长治市,1,电信、广播电视和卫星传输服务,5
4,长治市,2,软件和信息技术服务业,326
4,长治市,3,互联网和相关服务,29
4,长治市,4,其他金融业,11
4,长治市,5,专业技术服务业,272
4,长治市,6,研究和试验发展,46
4,长治市,7,科技推广和应用服务业,695
4,长治市,8,生态保护和环境治理业,35
5,晋城市,1,电信、广播电视和卫星传输服务,4
5,晋城市,2,软件和信息技术服务业,187
5,晋城市,3,互联网和相关服务,52
5,晋城市,4,其他金融业,11
5,晋城市,5,专业技术服务业,239
5,晋城市,6,研究和试验发展,17
5,晋城市,7,科技推广和应用服务业,423
5,晋城市,8,生态保护和环境治理业,36
6,朔州市,1,电信、广播电视和卫星传输服务,7
6,朔州市,2,软件和信息技术服务业,124
6,朔州市,3,互联网和相关服务,24
6,朔州市,4,其他金融业,4
6,朔州市,5,专业技术服务业,82
6,朔州市,6,研究和试验发展,21
6,朔州市,7,科技推广和应用服务业,243
6,朔州市,8,生态保护和环境治理业,20
7,晋中市,1,电信、广播电视和卫星传输服务,12
7,晋中市,2,软件和信息技术服务业,275
7,晋中市,3,互联网和相关服务,49
7,晋中市,4,其他金融业,14
7,晋中市,5,专业技术服务业,229
7,晋中市,6,研究和试验发展,30
7,晋中市,7,科技推广和应用服务业,805
7,晋中市,8,生态保护和环境治理业,52
8,运城市,1,电信、广播电视和卫星传输服务,22
8,运城市,2,软件和信息技术服务业,467
8,运城市,3,互联网和相关服务,110
8,运城市,4,其他金融业,38
8,运城市,5,专业技术服务业,251
8,运城市,6,研究和试验发展,44
8,运城市,7,科技推广和应用服务业,1369
8,运城市,8,生态保护和环境治理业,41
9,忻州市,1,电信、广播电视和卫星传输服务,8
9,忻州市,2,软件和信息技术服务业,120
9,忻州市,3,互联网和相关服务,33
9,忻州市,4,其他金融业,12
9,忻州市,5,专业技术服务业,127
9,忻州市,6,研究和试验发展,6
9,忻州市,7,科技推广和应用服务业,300
9,忻州市,8,生态保护和环境治理业,33
