1,太原市,1,医药制造业,49
1,太原市,2,铁路、船舶、航空航天和其他运输设备制造业,51
1,太原市,3,专用设备制造业,299
1,太原市,4,电气机械和器材制造业,145
1,太原市,5,计算机、通信和其他电子设备制造业,207
1,太原市,6,仪器仪表制造业,69
10,临汾市,1,医药制造业,36
10,临汾市,2,铁路、船舶、航空航天和其他运输设备制造业,2
10,临汾市,3,专用设备制造业,75
10,临汾市,4,电气机械和器材制造业,18
10,临汾市,5,计算机、通信和其他电子设备制造业,22
10,临汾市,6,仪器仪表制造业,12
11,吕梁市,1,医药制造业,18
11,吕梁市,2,铁路、船舶、航空航天和其他运输设备制造业,1
11,吕梁市,3,专用设备制造业,94
11,吕梁市,4,电气机械和器材制造业,40
11,吕梁市,5,计算机、通信和其他电子设备制造业,24
11,吕梁市,6,仪器仪表制造业,21
2,大同市,1,医药制造业,27
2,大同市,2,铁路、船舶、航空航天和其他运输设备制造业,15
2,大同市,3,专用设备制造业,98
2,大同市,4,电气机械和器材制造业,48
2,大同市,5,计算机、通信和其他电子设备制造业,17
2,大同市,6,仪器仪表制造业,4
3,阳泉市,1,医药制造业,1
3,阳泉市,2,铁路、船舶、航空航天和其他运输设备制造业,0
3,阳泉市,3,专用设备制造业,63
3,阳泉市,4,电气机械和器材制造业,18
3,阳泉市,5,计算机、通信和其他电子设备制造业,20
3,阳泉市,6,仪器仪表制造业,4
4,长治市,1,医药制造业,29
4,长治市,2,铁路、船舶、航空航天和其他运输设备制造业,2
4,长治市,3,专用设备制造业,99
4,长治市,4,电气机械和器材制造业,52
4,长治市,5,计算机、通信和其他电子设备制造业,60
4,长治市,6,仪器仪表制造业,11
5,晋城市,1,医药制造业,12
5,晋城市,2,铁路、船舶、航空航天和其他运输设备制造业,2
5,晋城市,3,专用设备制造业,75
5,晋城市,4,电气机械和器材制造业,25
5,晋城市,5,计算机、通信和其他电子设备制造业,40
5,晋城市,6,仪器仪表制造业,8
6,朔州市,1,医药制造业,14
6,朔州市,2,铁路、船舶、航空航天和其他运输设备制造业,0
6,朔州市,3,专用设备制造业,34
6,朔州市,4,电气机械和器材制造业,14
6,朔州市,5,计算机、通信和其他电子设备制造业,8
6,朔州市,6,仪器仪表制造业,4
7,晋中市,1,医药制造业,29
7,晋中市,2,铁路、船舶、航空航天和其他运输设备制造业,6
7,晋中市,3,专用设备制造业,179
7,晋中市,4,电气机械和器材制造业,67
7,晋中市,5,计算机、通信和其他电子设备制造业,42
7,晋中市,6,仪器仪表制造业,13
8,运城市,1,医药制造业,75
8,运城市,2,铁路、船舶、航空航天和其他运输设备制造业,21
8,运城市,3,专用设备制造业,128
8,运城市,4,电气机械和器材制造业,106
8,运城市,5,计算机、通信和其他电子设备制造业,48
8,运城市,6,仪器仪表制造业,16
9,忻州市,1,医药制造业,17
9,忻州市,2,铁路、船舶、航空航天和其他运输设备制造业,2
9,忻州市,3,专用设备制造业,64
9,忻州市,4,电气机械和器材制造业,31
9,忻州市,5,计算机、通信和其他电子设备制造业,14
9,忻州市,6,仪器仪表制造业,7
