1,太原市,1,医药制造业,116
1,太原市,2,铁路、船舶、航空航天和其他运输设备制造业,73
1,太原市,3,专用设备制造业,559
1,太原市,4,电气机械和器材制造业,280
1,太原市,5,计算机、通信和其他电子设备制造业,430
1,太原市,6,仪器仪表制造业,146
10,临汾市,1,医药制造业,81
10,临汾市,2,铁路、船舶、航空航天和其他运输设备制造业,8
10,临汾市,3,专用设备制造业,124
10,临汾市,4,电气机械和器材制造业,61
10,临汾市,5,计算机、通信和其他电子设备制造业,72
10,临汾市,6,仪器仪表制造业,19
11,吕梁市,1,医药制造业,32
11,吕梁市,2,铁路、船舶、航空航天和其他运输设备制造业,4
11,吕梁市,3,专用设备制造业,166
11,吕梁市,4,电气机械和器材制造业,71
11,吕梁市,5,计算机、通信和其他电子设备制造业,51
11,吕梁市,6,仪器仪表制造业,25
2,大同市,1,医药制造业,35
2,大同市,2,铁路、船舶、航空航天和其他运输设备制造业,22
2,大同市,3,专用设备制造业,188
2,大同市,4,电气机械和器材制造业,85
2,大同市,5,计算机、通信和其他电子设备制造业,41
2,大同市,6,仪器仪表制造业,8
3,阳泉市,1,医药制造业,5
3,阳泉市,2,铁路、船舶、航空航天和其他运输设备制造业,0
3,阳泉市,3,专用设备制造业,95
3,阳泉市,4,电气机械和器材制造业,33
3,阳泉市,5,计算机、通信和其他电子设备制造业,42
3,阳泉市,6,仪器仪表制造业,7
4,长治市,1,医药制造业,46
4,长治市,2,铁路、船舶、航空航天和其他运输设备制造业,6
4,长治市,3,专用设备制造业,175
4,长治市,4,电气机械和器材制造业,86
4,长治市,5,计算机、通信和其他电子设备制造业,124
4,长治市,6,仪器仪表制造业,25
5,晋城市,1,医药制造业,18
5,晋城市,2,铁路、船舶、航空航天和其他运输设备制造业,5
5,晋城市,3,专用设备制造业,180
5,晋城市,4,电气机械和器材制造业,60
5,晋城市,5,计算机、通信和其他电子设备制造业,89
5,晋城市,6,仪器仪表制造业,16
6,朔州市,1,医药制造业,22
6,朔州市,2,铁路、船舶、航空航天和其他运输设备制造业,0
6,朔州市,3,专用设备制造业,65
6,朔州市,4,电气机械和器材制造业,36
6,朔州市,5,计算机、通信和其他电子设备制造业,25
6,朔州市,6,仪器仪表制造业,8
7,晋中市,1,医药制造业,45
7,晋中市,2,铁路、船舶、航空航天和其他运输设备制造业,16
7,晋中市,3,专用设备制造业,300
7,晋中市,4,电气机械和器材制造业,109
7,晋中市,5,计算机、通信和其他电子设备制造业,72
7,晋中市,6,仪器仪表制造业,23
8,运城市,1,医药制造业,163
8,运城市,2,铁路、船舶、航空航天和其他运输设备制造业,26
8,运城市,3,专用设备制造业,218
8,运城市,4,电气机械和器材制造业,177
8,运城市,5,计算机、通信和其他电子设备制造业,123
8,运城市,6,仪器仪表制造业,34
9,忻州市,1,医药制造业,27
9,忻州市,2,铁路、船舶、航空航天和其他运输设备制造业,8
9,忻州市,3,专用设备制造业,108
9,忻州市,4,电气机械和器材制造业,45
9,忻州市,5,计算机、通信和其他电子设备制造业,31
9,忻州市,6,仪器仪表制造业,13
