3,阳泉市,1,医药制造业,1
3,阳泉市,3,专用设备制造业,33
3,阳泉市,2,铁路、船舶、航空航天和其他运输设备制造业,0
3,阳泉市,4,电气机械和器材制造业,11
3,阳泉市,5,计算机、通信和其他电子设备制造业,12
3,阳泉市,6,仪器仪表制造业,4
