4,长治市,1,医药制造业,22
4,长治市,3,专用设备制造业,60
4,长治市,2,铁路、船舶、航空航天和其他运输设备制造业,2
4,长治市,4,电气机械和器材制造业,32
4,长治市,5,计算机、通信和其他电子设备制造业,31
4,长治市,6,仪器仪表制造业,9
